docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1875
nyp.33433107875183,1922,1922,1922.0,elite,100157399.0,,"Garnett, David",,,Lady into Fox,rev,pos,,1923,ADL,1892.0,m,uk,,,,nyp/pairtree_root/33/43/31/07/87/51/83/33433107875183/nyp.33433107875183.json.bz2,27,Nan,0.7683829181227684
nyp.33433043076763,1922,1922,1922.0,vulgar,,,"Bottome, Phyllis",New York;H. Doran;c1922,,The kingfisher,,,,,,1884.0,f,uk,,,,nyp/pairtree_root/33/43/30/43/07/67/63/33433043076763/nyp.33433043076763.json.bz2,23,Doran,0.8489574614853627
uc1.$b244963,1922,1922,1922.0,elite,1775030.0,,"Stern, G. B",,,The Room,rev,,,1922,LM,1890.0,f,uk,,,,uc1/pairtree_root/$b/24/49/63/$b244963/uc1.$b244963.json.bz2,27,Nan,0.6288604075725446
uc1.$b312450,1923,1922,1922.0,elite,6541441.0,,"Sanborn, Gertrude",,,Veiled Aristocrats,rev,pos,,1924,CRIS,1881.0,f,us,,,,uc1/pairtree_root/$b/31/24/50/$b312450/uc1.$b312450.json.bz2,3,Nan,0.6513906594770813
uiug.30112042040268,1922,1922,1922.0,elite,100199792.0,,"Sinclair, May",,,Anne Severn and the Fieldings,rev,pos,,1923,DIAL,1863.0,f,uk,,,,uiug/pairtree_root/30/11/20/42/04/02/68/30112042040268/uiug.30112042040268.json.bz2,66,Nan,0.6948710388337376
nyp.33433074800677,1922,1922,1922.0,vulgar,,,"Barnett, Ada","New York;Dodd, Mead and Company;1922.",,The man on the other side,,,,,,0.0,f,us,,,,nyp/pairtree_root/33/43/30/74/80/06/77/33433074800677/nyp.33433074800677.json.bz2,1,Dodd Mead,0.7842033556108838
uc2.ark+=13960=t6qz2389j,1922,1922,1922.0,vulgar,,,"Linderman, Frank Bird",New York;C. Scribner's sons;1922.,,Lige Mounts,,,,,,1869.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/6q/z2/38/9j/ark+=13960=t6qz2389j/uc2.ark+=13960=t6qz2389j.json.bz2,14,Scribner,0.7182000298335276
uc1.$b784312,1927,1922,1922.0,vulgar,,,"Everett-Green, Evelyn",London|Paul|1927,,"Francesca, | by Cecil Adair.",,,,,,1856.0,f,uk,,,,uc1/pairtree_root/$b/78/43/12/$b784312/uc1.$b784312.json.bz2,26,Paul,0.27647178378697934
uc2.ark+=13960=t4jm24n5d,1922,1922,1922.0,elite,6533668.0,,"Gerould, Katharine Fullerton",New York;London;Harper & Brothers;1922.,,Lost Valley,rev,,,1922,ATL,1879.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4j/m2/4n/5d/ark+=13960=t4jm24n5d/uc2.ark+=13960=t4jm24n5d.json.bz2,15,Harper,0.7259934839607372
uc1.b3810837,1923,1922,1922.0,vulgar,,,"Buchan, John",London|Hodder and Stoughton|1923,,The path of the king / | $c: John Buchan.,,,,,,1875.0,m,uk,,,,uc1/pairtree_root/b3/81/08/37/b3810837/uc1.b3810837.json.bz2,69,Hodder Stoughton,0.7005460667836528
uc2.ark+=13960=t6tx36g8z,1922,1922,1922.0,elite,449490.0,,"Harrison, Henry",Boston;New York;Houghton Mifflin company;1922.,,Saint Teresa,rev,neg,,1922,NR,1880.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/6t/x3/6g/8z/ark+=13960=t6tx36g8z/uc2.ark+=13960=t6tx36g8z.json.bz2,0,Houghton Mifflin,0.8165981111753774
uc2.ark+=13960=t3gx46m3s,1922,1922,1922.0,vulgar,,,"(Alfred Greenwood), Hales, A. G",London;T. Fisher Unwin;1922;(1923 printing),,M'Glusky,,,,,,1860.0,m,au,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/3g/x4/6m/3s/ark+=13960=t3gx46m3s/uc2.ark+=13960=t3gx46m3s.json.bz2,6,Fisher Unwin Printing,0.43796194556036655
nyp.33433076083645,1922,1922,1922.0,elite,8589665.0,,"Gabriel, Gilbert W",New York;George H. Doran Company;c1922].,,Jiminy,rev,,,,NR,1890.0,m,us,,,,nyp/pairtree_root/33/43/30/76/08/36/45/33433076083645/nyp.33433076083645.json.bz2,4,George Doran,0.8220159221591741
nyp.33433074817366,1922,1922,1922.0,vulgar,,,"Crawford, Jack Randall",New York;Knopf;c1922.,,I walked in Arden,,,,,,1878.0,m,us,,,,nyp/pairtree_root/33/43/30/74/81/73/66/33433074817366/nyp.33433074817366.json.bz2,2,Knopf,0.4883109189094227
nyp.33433082003272,1922,1922,1922.0,vulgar,,,"Newgeon, Walter Bliss","New Haven, Conn.;Raymond Publishing Co.;1922.",,Rhesa,,,,,,0.0,m,,,,,nyp/pairtree_root/33/43/30/82/00/32/72/33433082003272/nyp.33433082003272.json.bz2,2,Haven Conn Raymond,0.19954833638809363
uc1.a0001121284,1922,1922,1922.0,elite,100004277.0,,"Hergesheimer, Joseph",,,Cytherea,rev,,,1922,ATL,1880.0,m,us,,,,uc1/pairtree_root/a0/00/11/21/28/4/a0001121284/uc1.a0001121284.json.bz2,76,Nan,0.698713414348672
uc1.b3290399,1922,1922,1922.0,elite,10050527.0,,William McFee,,,Command,rev,pos,,1922,TLS,1881.0,m,uk,,,,uc1/pairtree_root/b3/29/03/99/b3290399/uc1.b3290399.json.bz2,0,Nan,0.8368530319247421
uc2.ark+=13960=t17m0b24d,1922,1922,1922.0,vulgar,,,"Brighouse, Harold",New York;McBride;c1922.,,Hepplestall's,,,,,,1882.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/17/m0/b2/4d/ark+=13960=t17m0b24d/uc2.ark+=13960=t17m0b24d.json.bz2,4,Mcbride,0.5757607579613406
osu.32435000149807,1923,1923,1923.0,vulgar,,,"Ruck, Berta","New York|Dodd, Mead|1923.",,"Sir or madam : | a novel / | $c: by Berta Ruck, frontispiece by edward C. Caswell.",,,,,,1878.0,f,uk,,,,osu/pairtree_root/32/43/50/00/14/98/07/32435000149807/osu.32435000149807.json.bz2,15,Dodd Mead,0.7627909668686076
mdp.39015063543840,1923,1923,1923.0,vulgar,,,"Broster, Dorothy Kathleen","Garden City, N. Y.|Doubleday, Page & company|1923.",,"The wounded name, | $c: by D. K. Broster.",,,,,,1877.0,f,uk,,,,mdp/pairtree_root/39/01/50/63/54/38/40/39015063543840/mdp.39015063543840.json.bz2,1,Garden City Doubleday Page,0.6419066333359438
mdp.39015031231437,1923,1923,1923.0,elite,485638.0,,"De la Mare, Walter ",New York|A. A. Knopf|1923.,,The Riddle and Other Tales,rev,,,1923,ATL,1873.0,m,uk,,,,mdp/pairtree_root/39/01/50/31/23/14/37/39015031231437/mdp.39015031231437.json.bz2,39,Knopf,0.9061103868636416
uc1.$b177922,1923,1923,1923.0,vulgar,,,"Blasco Ibáñez, Vicente",New York|Dutton|c1923,,The temptress (La tierra de todos) | $c: by Vicente Blasco Ibañes. Authorized translation by Leo Ongley.,,,,,,1867.0,m,es,,,,uc1/pairtree_root/$b/17/79/22/$b177922/uc1.$b177922.json.bz2,55,Dutton,0.4964683279720702
mdp.39015063963345,1923,1923,1923.0,vulgar,,,"Van Santvoord, Seymour",New York|E. P. Dutton & company|c1923,,"Octavia; | a tale of ancient Rome, | $c: by Seymour Van Santvoord.",,,,,,1858.0,m,us,,,,mdp/pairtree_root/39/01/50/63/96/33/45/39015063963345/mdp.39015063963345.json.bz2,1,Dutton,0.28315297849312293
mdp.39015024086434,1923,1923,1923.0,elite,1031354.0,,"Hawes, Charles Boardman ",,,"The Dark Frigate: wherein is told the story of Philip Marsham who lived in the time of King Charles and was bred a sailor but came home to England after many hazards by sea and land and fought for the King at Newbury and lost a great inheritance and departed for Barbados in the same ship, by curious chance, in which he had long adventured with the pirates",rev,pos,,1924,ATL,1889.0,m,us,,,,mdp/pairtree_root/39/01/50/24/08/64/34/39015024086434/mdp.39015024086434.json.bz2,0,Nan,0.8574261337726113
uc1.$b243910,1923,1923,1923.0,elite,6498438.0,,"Kaye-Smith, Sheila",New York|E.P. Dutton & Company|c1923,,The End of the House of Alard,rev,,,1924,ATL,1887.0,f,uk,,,,uc1/pairtree_root/$b/24/39/10/$b243910/uc1.$b243910.json.bz2,60,Dutton,0.6005366016014336
mdp.39015066052054,1923,1923,1923.0,elite,485530.0,,"Dell, Floyd",New York|A. A. Knopf|1923.,,Janet March,rev,neg,,1924,NR,1887.0,m,us,,,,mdp/pairtree_root/39/01/50/66/05/20/54/39015066052054/mdp.39015066052054.json.bz2,21,Knopf,0.6507386944507422
uc1.b3327172,1923,1923,1923.0,vulgar,,,"Roberts, Morley","London|E. Nash and Grayson, Limited|1923",,"Followers of the sea; | a set of sea-comedies, | $c: by Morley Roberts.",,,,,,1857.0,m,uk,,,,uc1/pairtree_root/b3/32/71/72/b3327172/uc1.b3327172.json.bz2,41,Nash Grayson,0.5544710364270717
osu.32435054215884,1923,1923,1923.0,vulgar,,,"Coverdale, Harry",New York|A. L. Burt|c1923.,,The unknown seven : | a detective story / | $c: by Harry Coverdale.,,,,,,0.0,m,us,,,,osu/pairtree_root/32/43/50/54/21/58/84/32435054215884/osu.32435054215884.json.bz2,1,Burt,0.7281930705639569
uc1.$b85950,1923,1923,1923.0,elite,427323.0,,"Bennett, Arnold",New York|G.H. Doran Co.|c1923,,Riceyman Steps,rev,,,1923,TLS,1867.0,m,uk,,,,uc1/pairtree_root/$b/85/95/0/$b85950/uc1.$b85950.json.bz2,0,Doran,0.68621283633739
mdp.39015066053193,1923,1923,1923.0,elite,381914.0,,"Anderson, Sherwood","New York|B. W. Huebsch, inc.|1923.",,Many Marriages,rev,neg,,1923,NR,1876.0,m,us,,,,mdp/pairtree_root/39/01/50/66/05/31/93/39015066053193/mdp.39015066053193.json.bz2,34,Huebsch,0.9643278207072815
mdp.39015063975869,1923,1923,1923.0,elite,326681.0,,"Winslow, Thyra Samter",,,Picture Frames,rev,pos,,1923,NR,1893.0,f,us,,,,mdp/pairtree_root/39/01/50/63/97/58/69/39015063975869/mdp.39015063975869.json.bz2,5,Nan,0.5545476529827926
uc1.$b245181,1923,1923,1923.0,elite,3563127.0,,"Wells, H. G",New York|Macmillan|1923.,,Men Like Gods,rev,pos,,1923,ADL,1866.0,m,uk,,,,uc1/pairtree_root/$b/24/51/81/$b245181/uc1.$b245181.json.bz2,154,Macmillan,0.7586851586546147
uc1.$b302110,1923,1923,1923.0,elite,1025637.0,,"Nichols, Robert",,,Fantastica,rev,neg,,1923,LM,1893.0,m,uk,,,,uc1/pairtree_root/$b/30/21/10/$b302110/uc1.$b302110.json.bz2,2,Nan,0.5008922048478429
osu.32435058038647,1923,1923,1923.0,vulgar,,,"Perrin, Clyde",New York|A.L. Burt|c1923.,,The thunderbolt / | $c: by Clyde Perrin.,,,,,,1888.0,m,us,,,,osu/pairtree_root/32/43/50/58/03/86/47/32435058038647/osu.32435058038647.json.bz2,1,Burt,0.6345555393579754
uc1.$b245138,1923,1923,1923.0,elite,6499266.0,,"Tarkington, Booth","Garden City, N.Y.|Doubleday, Page, & Company|1923.",,The Fascinating Stranger,rev,pos,,1923,ATL,1869.0,m,us,,,,uc1/pairtree_root/$b/24/51/38/$b245138/uc1.$b245138.json.bz2,207,Garden City Doubleday Page,0.6172078837909124
njp.32101066458074,1923,1923,1923.0,vulgar,,,"Coppard, A. E. (Alfred Edgar)",New York|A.A. Knopf|1923.,,"The black dog, | and other stories / | $c: by A.E. Coppard.",,,,,,1878.0,m,uk,,,,njp/pairtree_root/32/10/10/66/45/80/74/32101066458074/njp.32101066458074.json.bz2,33,Knopf,0.6769725838740865
mdp.39015059414741,1923,1923,1923.0,vulgar,,,"McKenna, Stephen",London|Hutchinson & co.|1923,,"Vindication; | a novel, | $c: by Stephen McKenna.",,,,,,1888.0,m,uk,,,,mdp/pairtree_root/39/01/50/59/41/47/41/39015059414741/mdp.39015059414741.json.bz2,46,Hutchinson,0.5705591348692984
uc1.$b244118,1924,1924,1924.0,elite,671556.0,,"Mottram, R. H","New York|L. MacVeagh, Dial press|1924.",,The Spanish Farm,rev,,,1925,DIAL,1883.0,m,uk,,,,uc1/pairtree_root/$b/24/41/18/$b244118/uc1.$b244118.json.bz2,31,Macveagh Dial,0.8615364323401367
uc1.b4097394,1924,1924,1924.0,elite,,,"Ferber, Edna",New York|Grosset & Dunlap|1924.,,So big.,,,,,Pulitzer,1887.0,f,us,,,,uc1/pairtree_root/b4/09/73/94/b4097394/uc1.b4097394.json.bz2,64,Grosset Dunlap,0.8290039212576766
uc1.b4097697,1924,1924,1924.0,elite,6152929.0,,"Ford, Ford Madox",London|Duckworth|1924,,Some Do Not,rev,,,1925,NR,1873.0,m,uk,,,,uc1/pairtree_root/b4/09/76/97/b4097697/uc1.b4097697.json.bz2,66,Duckworth,0.7180008881772416
pst.000009981584,1924,1924,1924.0,vulgar,,,"Mundy, Talbot",New York|Crown|c1924].,,Om : | the secret of Abhor valley / | $c: by Talbot Mundy.,,,,,,1879.0,m,us,,,,pst/pairtree_root/00/00/09/98/15/84/000009981584/pst.000009981584.json.bz2,18,Crown,0.7198407421393238
mdp.39015022200417,1925,1924,1924.0,elite,538765.0,,"Macaulay, Rose",,,Orphan Island,rev,,,1925,LM,1881.0,f,uk,,,,mdp/pairtree_root/39/01/50/22/20/04/17/39015022200417/mdp.39015022200417.json.bz2,22,Nan,0.5028693177367136
mdp.39015063545472,1924,1924,1924.0,vulgar,,,"Cross, Ruth",New York|London|Harper & brothers|1924.,,"The golden cocoon; | a novel, | $c: by Ruth Cross.",,,,,,1887.0,f,us,,,,mdp/pairtree_root/39/01/50/63/54/54/72/39015063545472/mdp.39015063545472.json.bz2,2,Harper,0.7740335699756453
uc1.$b87340,1924,1924,1924.0,elite,481329.0,,"Galsworthy, John",New York|Grosset & Dunlap|1924,,The White Monkey,rev,neg,,1925,CRIT,1867.0,m,uk,,,,uc1/pairtree_root/$b/87/34/0/$b87340/uc1.$b87340.json.bz2,226,Grosset Dunlap,0.7670466454604756
uc1.$b244144,1924,1924,1924.0,elite,6498602.0,,"Murry, John Middleton",London|Constable|1924.,,The Voyage,rev,neg,,1924,CRIT,1889.0,m,uk,,,,uc1/pairtree_root/$b/24/41/44/$b244144/uc1.$b244144.json.bz2,4,Constable,0.8069625116193637
uc1.$b802367,1924,1924,1924.0,vulgar,,,"Webster, Henry Kitchell",Indianapolis|The Bobbs-Merrill Company|c1924.,,The innocents : | a novel / | $c: by Henry Kitchell Webster.,,,,,,1875.0,m,us,,,,uc1/pairtree_root/$b/80/23/67/$b802367/uc1.$b802367.json.bz2,32,Indianapolis Bobbs Merrill,0.8219485050316006
uc1.b3445270,1952,1924,1924.0,elite,6298716.0,,"Forster, E.M",,,A Passage to India,rev,,,1924,CRIT,1879.0,m,uk,,,,uc1/pairtree_root/b3/44/52/70/b3445270/uc1.b3445270.json.bz2,16,Nan,0.5842749269749973
mdp.39015063918257,1924,1924,1924.0,vulgar,,,"Fletcher, J. S. (Joseph Smith)",New York|Grosset & Dunlap|c1925,,"The mill of many windows, | $c: by J. S. Fletcher.",,,,,,1863.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/91/82/57/39015063918257/mdp.39015063918257.json.bz2,45,Grosset Dunlap,0.5309964104618914
pst.000000823524,1925,1925,1925.0,elite,392665.0,,"Glasgow, Ellen Anderson Gholson","Garden City, N.Y.|Doubleday, Page & co.|1925.",,Barren Ground,rev,,,1925,ATL,1873.0,f,us,,,,pst/pairtree_root/00/00/00/82/35/24/000000823524/pst.000000823524.json.bz2,102,Garden City Doubleday Page,0.8592155088392779
inu.39000003684086,1925,1925,1925.0,elite,538061.0,,"Lewis, Sinclair",New York|P. F. Collier|c1925.,,Arrowsmith,rev,pos,,1925,NY,1885.0,m,us,,,,inu/pairtree_root/39/00/00/03/68/40/86/39000003684086/inu.39000003684086.json.bz2,94,Collier,0.5666643149514425
mdp.39015063551512,1925,1925,1925.0,vulgar,,,"Gray, Charles Wright",New York|H. Holt and company|1925.,,"Dawgs! | an anthology of stories about them, | $c: edited by Charles Wright Gray.",,,,,,0.0,m,us,,,,mdp/pairtree_root/39/01/50/63/55/15/12/39015063551512/mdp.39015063551512.json.bz2,2,Holt,0.7542755225888813
mdp.39015063918554,1925,1925,1925.0,vulgar,,,"Eiker, Mathilde",New York|The Macmillan company|1925.,,"Mrs. Mason's daughters, | $c: by Mathilde Eiker.",,,,,,1893.0,f,us,,,,mdp/pairtree_root/39/01/50/63/91/85/54/39015063918554/mdp.39015063918554.json.bz2,4,Macmillan,0.48002632638061965
uc1.$b243659,1925,1925,1925.0,elite,670942.0,,"Morley, Christopher","Garden City, New York|Doubleday, Page & Company|1925.",,Thunder on the Left,rev,pos,,1926,ATL,1890.0,m,us,,,,uc1/pairtree_root/$b/24/36/59/$b243659/uc1.$b243659.json.bz2,43,Garden City Doubleday Page,0.8542502437877273
mdp.39015030719382,1925,1925,1925.0,elite,1188221.0,,"Wharton, Edith",New York|London|D. Appleton and Company|1925.,,The Mother's Recompense,rev,pos,,1925,ATL,1862.0,f,us,,,,mdp/pairtree_root/39/01/50/30/71/93/82/39015030719382/mdp.39015030719382.json.bz2,121,Appleton,0.7987999941280334
mdp.39015047634475,1925,1925,1925.0,vulgar,,,"Jepson, Selwyn","New York|L. Macveagh, The Dial press|1925.",,"Rogues and diamonds, | $c: by Selwyn Jepson.",,,,,,1899.0,m,uk,,,,mdp/pairtree_root/39/01/50/47/63/44/75/39015047634475/mdp.39015047634475.json.bz2,3,Macveagh Dial,0.7746681732110263
mdp.39015046366533,1925,1925,1925.0,elite,436521.0,,"Heyward, DuBose",New York|Grosset & Dunlap|1925,,Porgy,rev,pos,,1926,CRIS,1885.0,m,us,,,,mdp/pairtree_root/39/01/50/46/36/65/33/39015046366533/mdp.39015046366533.json.bz2,15,Grosset Dunlap,0.8441476162478443
osu.32435009565813,1925,1925,1925.0,vulgar,,,"Barretto, Larry","Boston|Little, Brown, and Company|1925.",,To Babylon / | $c: by Larry Barretto.,,,,,,1890.0,m,us,,,,osu/pairtree_root/32/43/50/09/56/58/13/32435009565813/osu.32435009565813.json.bz2,4,Little Brown,0.786560161321367
uc1.$b56977,1925,1925,1925.0,elite,10109919.0,,"Lubbock, Percy",London|Jonathan Cape|1925,,The Region Cloud,rev,neg,,1926,CRIT,1879.0,m,uk,,,,uc1/pairtree_root/$b/56/97/7/$b56977/uc1.$b56977.json.bz2,8,Jonathan Cape,0.7524154271223656
mdp.39015059414253,1925,1925,1925.0,vulgar,,,"Steele, Wilbur Daniel","New York|Harcourt, Brace and Company|c1925.",,Taboo / | $c: by Wilbur Daniel Steele.,,,,,,1886.0,m,us,,,,mdp/pairtree_root/39/01/50/59/41/42/53/39015059414253/mdp.39015059414253.json.bz2,20,Harcourt Brace,0.8881234541298558
osu.32435074668336,1925,1925,1925.0,vulgar,,,"Fox, Richard A","Benton Harbor, Mich.|Walter Southworth Co.|1925.",,The people on other planets / | $c: by Richard A. Fox.,,,,,,0.0,m,,,,,osu/pairtree_root/32/43/50/74/66/83/36/32435074668336/osu.32435074668336.json.bz2,1,Benton Harbor Mich Walter Southworth,0.48516101465301553
uc1.b3710699,1925,1925,1925.0,vulgar,,,"Komroff, Manuel",New York|Boni & Liveright|1925.,,The grace of lambs; | $c: stories by Manuel Komroff ...,,,,,,1890.0,m,us,,,,uc1/pairtree_root/b3/71/06/99/b3710699/uc1.b3710699.json.bz2,19,Boni Liveright,0.4108776261430489
umn.31951d001342781,1926,1925,1925.0,elite,7474146.0,,"Dreiser, Theodore",New York|The Sun Dial Press|c1926,,An American Tragedy,rev,pos,,1926,NY,1871.0,m,us,,,,umn/pairtree_root/31/95/1d/00/13/42/78/1/31951d001342781/umn.31951d001342781.json.bz2,61,Sun Dial,0.44061362142692206
umn.31951002120639r,1931,1926,1926.0,vulgar,,,"Tracy, Louis","New York|E.J. Clode, inc.|1931.",,His unknown wife : | The turning point ; The wheel o' fortune.,,,,,,1863.0,m,uk,,,,umn/pairtree_root/31/95/10/02/12/06/39/r/31951002120639r/umn.31951002120639r.json.bz2,53,Clode,0.46227203106839093
mdp.39015028550013,1926,1926,1926.0,vulgar,,," Wodehouse, P. G",Leipzig|B. Tauchnitz|1926.,,"Sam the sudden, | $c: by P.G. Wodehouse ...",,,,,,1881.0,m,uk," Wodehouse, P.G",,,mdp/pairtree_root/39/01/50/28/55/00/13/39015028550013/mdp.39015028550013.json.bz2,15,Tauchnitz,0.6441659658570967
uc1.$b85973,1926,1926,1926.0,elite,6592648.0,,"Beresford, J. D",Indianapolis|The Bobbs-Merrill Company|c1926,,Almost Pagan,rev,,,,ADL,1873.0,m,uk,,,,uc1/pairtree_root/$b/85/97/3/$b85973/uc1.$b85973.json.bz2,58,Indianapolis Bobbs Merrill,0.6905594332747513
mdp.39015031325999,1926,1926,1926.0,vulgar,,,"Hurst, Fannie",London|J. Cape|1926,,"Appassionata, | $c: by Fannie Hurst.",,,,,,1889.0,f,us,,,,mdp/pairtree_root/39/01/50/31/32/59/99/39015031325999/mdp.39015031325999.json.bz2,23,Cape,0.7650039100017518
mdp.39015002718313,1926,1926,1926.0,elite,1021131.0,,"Roberts, Elizabeth Madox",New York|The Viking press|1926.,,The Time of Man,rev,pos,,1927,DIAL,1881.0,f,us,,,,mdp/pairtree_root/39/01/50/02/71/83/13/39015002718313/mdp.39015002718313.json.bz2,23,Viking,0.9058789827577051
uc1.b3325193,1926,1926,1926.0,vulgar,,,"Lynde, Francis",New York|C. Scribner's sons|1926.,,"The tenderfoots, | $c: by Francis Lynde.",,,,,,1856.0,m,us,,,,uc1/pairtree_root/b3/32/51/93/b3325193/uc1.b3325193.json.bz2,40,Scribner,0.5926318022245238
mdp.39015049799243,1926,1926,1926.0,vulgar,,,"Evans, Marguerite Florence Jervis Barclay","London|Hurst & Blackett, ltd.|1926",,The ginger-jar / | $c: by Oliver Sandys [pseud.].,,,,,,1894.0,f,uk,,,,mdp/pairtree_root/39/01/50/49/79/92/43/39015049799243/mdp.39015049799243.json.bz2,4,Hurst Blackett,0.409275435333201
uc1.32106002017793,1926,1926,1926.0,elite,6129072.0,,"Thompson, Sylvia","Boston|Little, Brown, and company|1926.",,The Hounds of Spring,rev,pos,,1926,ATL,1902.0,f,uk,,,,uc1/pairtree_root/32/10/60/02/01/77/93/32106002017793/uc1.32106002017793.json.bz2,8,Little Brown,0.800213137226932
mdp.39015063550894,1926,1926,1926.0,vulgar,,,"Grey, Zane",New York|London|Harper & brothers|1926.,,"Under the Tonto Rim, | $c: by Zane Grey.",,,,,,1872.0,m,us,,,,mdp/pairtree_root/39/01/50/63/55/08/94/39015063550894/mdp.39015063550894.json.bz2,114,Harper,0.555523914661846
mdp.39015002753344,1927,1926,1926.0,elite,1911290.0,,"West, Edward Sackville",New York|A. A. Knopf|1927.,,The Ruin,rev,pos,,1927,NR,1901.0,m,uk,,,,mdp/pairtree_root/39/01/50/02/75/33/44/39015002753344/mdp.39015002753344.json.bz2,6,Knopf,0.855239332768367
mdp.39015055052222,1926,1926,1926.0,elite,779661.0,,"Glenn, Isa",,,Heat,rev,,,,NR,1874.0,f,us,,,,mdp/pairtree_root/39/01/50/55/05/22/22/39015055052222/mdp.39015055052222.json.bz2,1,Nan,0.9039175187534422
uc1.$b56281,1926,1926,1926.0,elite,1020927.0,,H. D,Boston|New York|Houghton Mifflin company|1926,,Palimpsest,rev,pos,,1927,NR,1886.0,f,us,,,,uc1/pairtree_root/$b/56/28/1/$b56281/uc1.$b56281.json.bz2,3,Houghton Mifflin,0.808369015365784
mdp.39015032013263,1926,1926,1926.0,vulgar,,,"Hormel, Olive Deane",New York|C. Scribner's sons|1926.,,"Co-ed, | $c: by Olive Deane Hormel.",,,,,,0.0,f,us,,,,mdp/pairtree_root/39/01/50/32/01/32/63/39015032013263/mdp.39015032013263.json.bz2,1,Scribner,0.5540605406983293
uc1.$b300995,1926,1926,1926.0,elite,482187.0,,"Jameson, Storm",New York|A. A. Knopf|1926.,,Three Kingdoms,rev,neg,,1926,NR,1891.0,f,uk,,,,uc1/pairtree_root/$b/30/09/95/$b300995/uc1.$b300995.json.bz2,37,Knopf,0.7328191038618244
uc1.b3136560,1926,1926,1926.0,vulgar,,,"Benson, E. F","London|New York [etc.|Cassell and company, ltd.|1926].",,Mezzanine / | $c: by E. F. Benson.,,,,,,1867.0,m,uk,,,,uc1/pairtree_root/b3/13/65/60/b3136560/uc1.b3136560.json.bz2,157,Cassell,0.6582927184614187
uc1.32106002155551,1927,1927,1927.0,elite,,,"Wilder, Thornton","New York: A. & C. Boni, 1927.",,The bridge of San Luis Rey,,pos,,,Pulitzer,1897.0,m,us,,,,uc1/pairtree_root/32/10/60/02/15/55/51/32106002155551/uc1.32106002155551.json.bz2,14,Boni,0.6922928959417276
uc1.$b312650,1928,1927,1927.0,vulgar,,,"Thompson, Edward John","New York|Harcourt, Brace and company|c1928",,"These men, thy friends, | $c: by Edward Thompson.",,,,,,1886.0,m,uk,,,,uc1/pairtree_root/$b/31/26/50/$b312650/uc1.$b312650.json.bz2,9,Harcourt Brace,0.8078235874953383
uc1.$b243988,1928,1927,1927.0,elite,6498483.0,,"Powys, T. F",London|Chatto and Windus|1928.,,Mr. Weston's Good Wine,rev,pos,,1928,CRIT,1875.0,m,uk,,,,uc1/pairtree_root/$b/24/39/88/$b243988/uc1.$b243988.json.bz2,32,Chatto Windus,0.7315567175969055
uc1.$b56714,1927,1927,1927.0,elite,6576101.0,,"Gorman, Herbert",New York|George H. Doran Co.|c1927.,,The Place Called Dagon,rev,pos,,1927,NY,1893.0,m,us,,,,uc1/pairtree_root/$b/56/71/4/$b56714/uc1.$b56714.json.bz2,11,George Doran,0.947813181468117
mdp.39015013518025,1927,1927,1927.0,elite,1028401.0,,"Dreiser, Theodore",New York|Boni & Liveright|1927.,,"Chains, Lesser Novels and Stories",rev,,,,NR,1871.0,m,us,,,,mdp/pairtree_root/39/01/50/13/51/80/25/39015013518025/mdp.39015013518025.json.bz2,61,Boni Liveright,0.5311938176757969
uc1.$b56296,1927,1927,1927.0,vulgar,,,"Arlen, Michael",New York|George H. Doran Company|c1927,,"Young men in love, | $c: by Michael Arlen.",,,,,,1895.0,m,uk,,,,uc1/pairtree_root/$b/56/29/6/$b56296/uc1.$b56296.json.bz2,30,George Doran,0.7812203169225266
"miun.acb4809,0001,001",1928,1927,1927.0,vulgar,,,"Deeping, Warwick",,,"Kitty, / | $c: by Warwick Deeping.",,,,,,1877.0,m,uk,,,,"miun/pairtree_root/ac/b4/80/9,/00/01/,0/01/acb4809,0001,001/miun.acb4809,0001,001.json.bz2",58,Nan,0.8971167766585461
uc1.$b245139,1927,1927,1927.0,elite,1188230.0,,"Wharton, Edith",New York|London|D. Appleton and company|1927.,,Twilight Sleep,rev,,,1927,ATL,1862.0,f,us,,,,uc1/pairtree_root/$b/24/51/39/$b245139/uc1.$b245139.json.bz2,121,Appleton,0.7424293712135057
mdp.39015030751815,1927,1927,1927.0,vulgar,,,"Loeb, Harold",New York|Boni & Liveright|1927.,,The professors like vodka | $c: [by] Harold Loeb.,,,,,,1891.0,m,us,,,,mdp/pairtree_root/39/01/50/30/75/18/15/39015030751815/mdp.39015030751815.json.bz2,2,Boni Liveright,0.5805311627243996
mdp.39015071596954,1927,1927,1927.0,vulgar,,,"Detzer, Karl",Indianapolis|Bobbs-Merrill|c1927.,,The marked man : | a romance of the Great Lakes / | $c: by Karl W. Detzer ...,,,,,,1891.0,m,us,,,,mdp/pairtree_root/39/01/50/71/59/69/54/39015071596954/mdp.39015071596954.json.bz2,6,Indianapolis Bobbs Merrill,0.934235807758176
